Trip_ID,City,Country,Region,Latitude,Longitude,Currency,Travel_Date,Duration_Days,No_of_Travelers,Budget_Per_Person_USD,Total_Budget_USD,Travel_Type,Airline,Accommodation_Type,Season,Transport_Mode,Visa_Type,Rating,Trip_Purpose,Distance_KM
TRIP-013425,Oslo,Norway,Europe,59.9139,10.7522,NOK,16-07-2019,28,6,8415.62,50493.72,Family,IndiGo,4-Star Hotel,Summer,Walking Tour,Transit Visa,1,Beach,2030.2
TRIP-013426,Reykjavik,Iceland,Europe,64.1265,-21.8174,ISK,03-12-2021,14,5,5752.07,28760.35,Business,United,Resort,Summer,Cruise,On Arrival,2.5,Food Tour,8257.5
TRIP-013427,Kathmandu,Nepal,Asia,27.7172,85.324,NPR,30-10-2019,16,2,1546.71,3093.42,Leisure,Singapore Airlines,Resort,Spring,Car Rental,E-Visa,1,Food Tour,13928
TRIP-013428,Rome,Italy,Europe,41.9028,12.4964,EUR,14-07-2023,17,6,1549.75,9298.5,Solo,British Airways,5-Star Hotel,Autumn,Flight,Visa Free,1,Shopping,5472.1
TRIP-013429,Mexico City,Mexico,North America,19.4326,-99.1332,MXN,30-01-2019,17,1,7509.88,7509.88,Honeymoon,IndiGo,4-Star Hotel,Summer,Train,Visa Free,2.5,Shopping,3542.4
TRIP-013430,San Francisco,USA,North America,37.7749,-122.4194,USD,15-10-2018,20,5,9926.53,49632.65,Solo,Delta,3-Star Hotel,Spring,Car Rental,Visa Free,2.5,Beach,3726.7
TRIP-013431,Amman,Jordan,Middle East,31.9454,35.9284,JOD,13-02-2022,10,10,9153.94,91539.4,Family,United,Resort,Autumn,Flight,On Arrival,5,Wildlife Safari,6461
TRIP-013432,Yangon,Myanmar,Asia,16.8661,96.1951,MMK,19-03-2024,9,5,8373.41,41867.05,Adventure,IndiGo,Resort,Winter,Walking Tour,Business Visa,1.5,Food Tour,3702.8
TRIP-013433,Phnom Penh,Cambodia,Asia,11.5564,104.9282,KHR,10-07-2021,6,2,5151.87,10303.74,Budget,Air India,3-Star Hotel,Winter,Bus,E-Visa,1.5,Beach,13152.9
TRIP-013434,Karachi,Pakistan,Asia,24.8607,67.0011,PKR,02-09-2020,30,4,8334.27,33337.08,Backpacking,Air France,4-Star Hotel,Winter,Flight,Business Visa,3.5,Photography,6305.1
TRIP-013435,Riga,Latvia,Europe,56.9496,24.1052,EUR,05-02-2018,4,8,7534.61,60276.88,Business,Cathay Pacific,Hostel,Autumn,Train,Business Visa,3.5,Sightseeing,13528.2
TRIP-013436,Buenos Aires,Argentina,South America,-34.6037,-58.3816,ARS,30-06-2019,15,1,5316.9,5316.9,Business,Qatar Airways,Boutique Hotel,Summer,Cruise,Visa Free,1,Hiking,11108.8
TRIP-013437,Sao Paulo,Brazil,South America,-23.5505,-46.6333,BRL,09-07-2024,2,6,2232.13,13392.78,Solo,Korean Air,4-Star Hotel,Summer,Bus,On Arrival,3.5,Hiking,12554.7
TRIP-013438,Almaty,Kazakhstan,Asia,43.222,76.8512,KZT,22-09-2022,25,5,2037.76,10188.8,Backpacking,IndiGo,Hostel,Autumn,Motorbike,Visa Free,3,Skiing,2207.5
TRIP-013439,Cancun,Mexico,North America,21.1619,-86.8515,MXN,28-11-2021,28,8,2404.86,19238.88,Adventure,Thai Airways,5-Star Hotel,Winter,Walking Tour,Transit Visa,2,Hiking,13312.2
TRIP-013440,Colombo,Sri Lanka,Asia,6.9271,79.8612,LKR,24-02-2019,16,3,4210.39,12631.17,Luxury,British Airways,Boutique Hotel,Summer,Motorbike,Transit Visa,3,Skiing,1329.8
TRIP-013441,Kyoto,Japan,Asia,35.0116,135.7681,JPY,01-03-2019,5,6,6937.72,41626.32,Solo,United,5-Star Hotel,Winter,Walking Tour,Visa Free,1,Beach,5278.5
TRIP-013442,Vancouver,Canada,North America,49.2827,-123.1207,CAD,26-02-2020,8,4,3550.05,14200.2,Honeymoon,Qatar Airways,Guest House,Spring,Motorbike,Business Visa,2.5,Cultural,5327.8
TRIP-013443,Ho Chi Minh City,Vietnam,Asia,10.8231,106.6297,VND,05-01-2020,10,7,7359.36,51515.52,Family,Qatar Airways,Camping,Spring,Motorbike,On Arrival,2.5,Diving,1156.5
TRIP-013444,Phnom Penh,Cambodia,Asia,11.5564,104.9282,KHR,02-03-2019,7,4,3377.61,13510.44,Honeymoon,United,4-Star Hotel,Summer,Flight,Tourist Visa,4.5,Shopping,5579.6
TRIP-013445,Cape Town,South Africa,Africa,-33.9249,18.4241,ZAR,22-02-2018,7,10,7687.62,76876.2,Business,Air India,Homestay,Spring,Bus,On Arrival,2.5,Shopping,3973.7
TRIP-013446,Lagos,Nigeria,Africa,6.5244,3.3792,NGN,06-10-2020,16,5,9929.48,49647.4,Backpacking,Emirates,Guest House,Autumn,Bus,Business Visa,1,Beach,3427.3
TRIP-013447,Rome,Italy,Europe,41.9028,12.4964,EUR,29-12-2019,8,5,9750.26,48751.3,Solo,British Airways,4-Star Hotel,Spring,Motorbike,Business Visa,2,Sightseeing,12688.2
TRIP-013448,Lahore,Pakistan,Asia,31.5204,74.3587,PKR,03-06-2022,18,7,6954.06,48678.42,Backpacking,Air India,Boutique Hotel,Summer,Bicycle,Visa Free,4,Hiking,994.8
TRIP-013449,Almaty,Kazakhstan,Asia,43.222,76.8512,KZT,31-12-2022,9,9,7967.56,71708.04,Budget,Air India,Airbnb,Winter,Flight,Transit Visa,2,Diving,1846.4
TRIP-013450,Amman,Jordan,Middle East,31.9454,35.9284,JOD,19-06-2018,20,9,719.3,6473.7,Backpacking,Delta,Homestay,Autumn,Car Rental,Transit Visa,3,Photography,6590.5
TRIP-013451,Maldives,Maldives,Asia,3.2028,73.2207,MVR,21-04-2020,19,5,4446.33,22231.65,Business,Air France,3-Star Hotel,Spring,Cruise,Tourist Visa,5,Wildlife Safari,5329.6
TRIP-013452,Montreal,Canada,North America,45.5017,-73.5673,CAD,01-07-2020,13,7,611.56,4280.92,Adventure,Thai Airways,Guest House,Spring,Car Rental,Visa Free,4.5,Sightseeing,1929.5
TRIP-013453,Maldives,Maldives,Asia,3.2028,73.2207,MVR,14-10-2022,2,6,2693.16,16158.96,Solo,Turkish Airlines,Boutique Hotel,Summer,Car Rental,Transit Visa,3,Diving,6276.6
TRIP-013454,Colombo,Sri Lanka,Asia,6.9271,79.8612,LKR,29-07-2022,2,7,8779.07,61453.49,Group Tour,Delta,3-Star Hotel,Summer,Train,E-Visa,3.5,Beach,2894
TRIP-013455,Quito,Ecuador,South America,-0.1807,-78.4678,USD,15-08-2020,3,1,6797.37,6797.37,Business,Air India,3-Star Hotel,Spring,Motorbike,E-Visa,5,Beach,14751.6
TRIP-013456,Chicago,USA,North America,41.8781,-87.6298,USD,02-03-2021,12,7,3103.03,21721.21,Solo,Turkish Airlines,Guest House,Spring,Walking Tour,Transit Visa,4,Cultural,10627.4
TRIP-013457,Kigali,Rwanda,Africa,-1.9441,30.0619,RWF,05-01-2022,22,1,7793.85,7793.85,Adventure,Cathay Pacific,Guest House,Spring,Train,Tourist Visa,5,Shopping,6259.9
TRIP-013458,Kathmandu,Nepal,Asia,27.7172,85.324,NPR,01-08-2021,22,3,6967.09,20901.27,Honeymoon,ANA,Guest House,Summer,Bicycle,Business Visa,1,Food Tour,14852.6
TRIP-013459,Hong Kong,China,Asia,22.3193,114.1694,HKD,27-01-2022,21,5,6149.12,30745.6,Business,Singapore Airlines,5-Star Hotel,Autumn,Motorbike,Business Visa,1,Wildlife Safari,6315.3
TRIP-013460,Taipei,Taiwan,Asia,25.033,121.5654,TWD,19-08-2023,29,2,8625.41,17250.82,Group Tour,Korean Air,Homestay,Winter,Flight,Tourist Visa,2.5,Sightseeing,4200.3
TRIP-013461,Amman,Jordan,Middle East,31.9454,35.9284,JOD,17-08-2020,9,5,4775.56,23877.8,Backpacking,Turkish Airlines,Resort,Summer,Bicycle,E-Visa,2,Photography,6517.8
TRIP-013462,Colombo,Sri Lanka,Asia,6.9271,79.8612,LKR,19-04-2021,15,8,6667.7,53341.6,Business,Turkish Airlines,4-Star Hotel,Winter,Motorbike,Business Visa,3,Cultural,13391.6
TRIP-013463,Chiang Mai,Thailand,Asia,18.7883,98.9853,THB,12-07-2019,21,5,5839.94,29199.7,Luxury,Cathay Pacific,Boutique Hotel,Autumn,Walking Tour,E-Visa,1.5,Cultural,561.6
TRIP-013464,Budapest,Hungary,Europe,47.4979,19.0402,HUF,12-12-2019,16,1,8540.77,8540.77,Group Tour,Turkish Airlines,Resort,Winter,Bicycle,Tourist Visa,1.5,Sightseeing,5260
TRIP-013465,Vancouver,Canada,North America,49.2827,-123.1207,CAD,25-06-2024,30,4,1776.99,7107.96,Honeymoon,IndiGo,Resort,Autumn,Walking Tour,Business Visa,3.5,Sightseeing,10855.9
TRIP-013466,Oslo,Norway,Europe,59.9139,10.7522,NOK,02-02-2024,2,4,9763.08,39052.32,Backpacking,Lufthansa,Camping,Autumn,Walking Tour,Tourist Visa,1.5,Beach,6030.7
TRIP-013467,London,UK,Europe,51.5074,-0.1278,GBP,08-01-2021,26,5,8584.75,42923.75,Leisure,Qatar Airways,4-Star Hotel,Summer,Cruise,E-Visa,2.5,Sightseeing,11303
TRIP-013468,Reykjavik,Iceland,Europe,64.1265,-21.8174,ISK,13-12-2022,4,2,5291.78,10583.56,Group Tour,Thai Airways,Boutique Hotel,Winter,Cruise,Visa Free,3.5,Cultural,3989.2
TRIP-013469,Santorini,Greece,Europe,36.3932,25.4615,EUR,17-12-2023,20,9,943.33,8489.97,Adventure,United,5-Star Hotel,Summer,Bicycle,On Arrival,2.5,Cultural,7986.4
TRIP-013470,Shanghai,China,Asia,31.2304,121.4737,CNY,06-03-2018,18,1,8050.21,8050.21,Honeymoon,United,3-Star Hotel,Spring,Motorbike,Transit Visa,4.5,Wildlife Safari,7231.6
TRIP-013471,Istanbul,Turkey,Europe/Asia,41.0082,28.9784,TRY,22-03-2021,9,8,8606.27,68850.16,Luxury,Cathay Pacific,Homestay,Winter,Bus,Tourist Visa,3,Cultural,12589.8
TRIP-013472,Ho Chi Minh City,Vietnam,Asia,10.8231,106.6297,VND,14-04-2021,16,7,7012.01,49084.07,Adventure,United,Guest House,Spring,Car Rental,Tourist Visa,1.5,Beach,2756.7
TRIP-013473,Los Angeles,USA,North America,34.0522,-118.2437,USD,06-09-2022,20,1,955.41,955.41,Solo,Korean Air,Airbnb,Autumn,Walking Tour,On Arrival,1,Skiing,9500.8
TRIP-013474,Amsterdam,Netherlands,Europe,52.3676,4.9041,EUR,25-06-2018,2,4,9118.33,36473.32,Group Tour,United,Airbnb,Winter,Walking Tour,Tourist Visa,5,Diving,1011.9
TRIP-013475,Cartagena,Colombia,South America,10.391,-75.4794,COP,21-05-2022,9,2,1903.95,3807.9,Leisure,Cathay Pacific,Boutique Hotel,Autumn,Bus,On Arrival,2.5,Food Tour,14718.9
TRIP-013476,Kigali,Rwanda,Africa,-1.9441,30.0619,RWF,21-02-2023,29,5,9841.71,49208.55,Business,United,Homestay,Autumn,Cruise,Tourist Visa,4,Photography,1083.8
TRIP-013477,Paris,France,Europe,48.8566,2.3522,EUR,16-05-2021,9,2,365.32,730.64,Luxury,Lufthansa,5-Star Hotel,Autumn,Motorbike,E-Visa,4,Shopping,14008.9
TRIP-013478,Karachi,Pakistan,Asia,24.8607,67.0011,PKR,08-06-2024,20,5,1325.35,6626.75,Budget,Korean Air,Airbnb,Winter,Bus,E-Visa,1.5,Food Tour,10025.2
TRIP-013479,Ulaanbaatar,Mongolia,Asia,47.8864,106.9057,MNT,12-11-2024,28,1,9877.94,9877.94,Honeymoon,ANA,3-Star Hotel,Winter,Car Rental,Tourist Visa,3,Shopping,11916.5
TRIP-013480,Mumbai,India,Asia,19.076,72.8777,INR,17-09-2021,21,3,8039.46,24118.38,Group Tour,Air France,Hostel,Autumn,Bus,E-Visa,3,Beach,3924.8
TRIP-013481,Quito,Ecuador,South America,-0.1807,-78.4678,USD,07-04-2019,24,5,3806.39,19031.95,Luxury,Emirates,Boutique Hotel,Spring,Bus,E-Visa,3,Photography,3298.2
TRIP-013482,Abu Dhabi,UAE,Middle East,24.4539,54.3773,AED,28-03-2024,11,7,3639.01,25473.07,Luxury,Qatar Airways,Boutique Hotel,Autumn,Flight,Transit Visa,4,Beach,11573.5
TRIP-013483,Dublin,Ireland,Europe,53.3498,-6.2603,EUR,10-09-2021,1,2,6989.65,13979.3,Adventure,Thai Airways,4-Star Hotel,Winter,Walking Tour,E-Visa,4,Cultural,2080.5
TRIP-013484,Tel Aviv,Israel,Middle East,32.0853,34.7818,ILS,31-08-2020,21,7,7139.96,49979.72,Leisure,Lufthansa,4-Star Hotel,Summer,Motorbike,Tourist Visa,4,Diving,8463.1
TRIP-013485,Riga,Latvia,Europe,56.9496,24.1052,EUR,01-08-2022,10,4,5417.71,21670.84,Solo,Singapore Airlines,Boutique Hotel,Autumn,Car Rental,Transit Visa,1,Shopping,8424.6
TRIP-013486,Chiang Mai,Thailand,Asia,18.7883,98.9853,THB,13-09-2019,1,2,4719.1,9438.2,Family,Qatar Airways,Airbnb,Winter,Bicycle,Visa Free,4,Shopping,2499.7
TRIP-013487,Cusco,Peru,South America,-13.5319,-71.9675,PEN,11-04-2021,11,4,1071.47,4285.88,Adventure,Cathay Pacific,Homestay,Spring,Bus,E-Visa,4,Wildlife Safari,8099.7
TRIP-013488,Oslo,Norway,Europe,59.9139,10.7522,NOK,26-07-2020,1,1,4310.33,4310.33,Honeymoon,Korean Air,Airbnb,Summer,Motorbike,E-Visa,2,Beach,10810.1
TRIP-013489,Shanghai,China,Asia,31.2304,121.4737,CNY,29-07-2022,16,6,1902.09,11412.54,Leisure,Emirates,4-Star Hotel,Spring,Flight,Business Visa,2,Sightseeing,10128.8
TRIP-013490,Toronto,Canada,North America,43.6532,-79.3832,CAD,27-05-2022,12,4,6962.01,27848.04,Luxury,Cathay Pacific,5-Star Hotel,Winter,Car Rental,Tourist Visa,1,Wildlife Safari,11551.5
TRIP-013491,Cairo,Egypt,Africa,30.0444,31.2357,EGP,19-08-2018,5,8,338.03,2704.24,Solo,IndiGo,Hostel,Winter,Train,Business Visa,4.5,Diving,8489.5
TRIP-013492,Tokyo,Japan,Asia,35.6762,139.6503,JPY,24-04-2018,19,3,276.2,828.6,Adventure,British Airways,Hostel,Autumn,Bicycle,On Arrival,4.5,Sightseeing,14575.8
TRIP-013493,Krakow,Poland,Europe,50.0647,19.945,PLN,05-05-2024,27,2,505.5,1011,Luxury,Emirates,Camping,Summer,Motorbike,E-Visa,4,Shopping,11948.5
TRIP-013494,Mumbai,India,Asia,19.076,72.8777,INR,01-04-2022,4,9,2298.53,20686.77,Business,IndiGo,Airbnb,Spring,Flight,Transit Visa,2.5,Food Tour,14272
TRIP-013495,Toronto,Canada,North America,43.6532,-79.3832,CAD,18-12-2019,1,7,1467.46,10272.22,Family,Korean Air,5-Star Hotel,Winter,Flight,Visa Free,4.5,Wildlife Safari,2052
TRIP-013496,Santiago,Chile,South America,-33.4489,-70.6693,CLP,07-04-2021,29,8,3560.62,28484.96,Honeymoon,Thai Airways,Homestay,Summer,Car Rental,Tourist Visa,3,Sightseeing,2320.9
TRIP-013497,Berlin,Germany,Europe,52.52,13.405,EUR,11-08-2019,28,5,6491.9,32459.5,Luxury,United,Hostel,Summer,Walking Tour,Transit Visa,2,Diving,5199.3
TRIP-013498,Las Vegas,USA,North America,36.1699,-115.1398,USD,03-08-2021,15,5,8480.71,42403.55,Budget,Korean Air,Guest House,Spring,Cruise,Visa Free,1.5,Beach,324
TRIP-013499,Barcelona,Spain,Europe,41.3851,2.1734,EUR,18-09-2024,20,5,884.26,4421.3,Adventure,United,3-Star Hotel,Autumn,Motorbike,On Arrival,2.5,Diving,4373.2
TRIP-013500,Kuala Lumpur,Malaysia,Asia,3.139,101.6869,MYR,04-06-2019,11,2,8999.03,17998.06,Backpacking,Air France,Guest House,Autumn,Motorbike,Business Visa,2,Wildlife Safari,2299
TRIP-013501,Cairo,Egypt,Africa,30.0444,31.2357,EGP,01-02-2021,15,6,4475.71,26854.26,Budget,Turkish Airlines,Camping,Spring,Motorbike,Tourist Visa,2,Wildlife Safari,1979.4
TRIP-013502,San Francisco,USA,North America,37.7749,-122.4194,USD,19-10-2018,18,5,5206.35,26031.75,Business,Delta,Homestay,Spring,Bicycle,Transit Visa,5,Food Tour,5995.4
TRIP-013503,Singapore,Singapore,Asia,1.3521,103.8198,SGD,29-09-2023,22,1,8516.45,8516.45,Solo,IndiGo,Boutique Hotel,Autumn,Walking Tour,Tourist Visa,3.5,Diving,12391.3
TRIP-013504,Colombo,Sri Lanka,Asia,6.9271,79.8612,LKR,02-12-2022,7,5,9221.46,46107.3,Business,Thai Airways,4-Star Hotel,Spring,Walking Tour,Tourist Visa,1,Diving,12437.3
TRIP-013505,Tokyo,Japan,Asia,35.6762,139.6503,JPY,06-03-2018,6,6,5272.06,31632.36,Family,IndiGo,Airbnb,Winter,Walking Tour,E-Visa,4,Photography,6614.9
TRIP-013506,Salzburg,Austria,Europe,47.8095,13.055,EUR,01-10-2021,29,9,8036.35,72327.15,Family,United,Resort,Summer,Train,Visa Free,3,Hiking,14033.2
TRIP-013507,Phuket,Thailand,Asia,7.8804,98.3923,THB,17-06-2024,8,6,1814.58,10887.48,Budget,British Airways,Resort,Summer,Flight,Transit Visa,1.5,Shopping,1110.5
TRIP-013508,Cancun,Mexico,North America,21.1619,-86.8515,MXN,15-09-2018,16,5,3868.51,19342.55,Honeymoon,Air France,3-Star Hotel,Winter,Bicycle,E-Visa,3,Cultural,11553.7
TRIP-013509,Dhaka,Bangladesh,Asia,23.8103,90.4125,BDT,22-10-2018,13,1,8514.41,8514.41,Business,Cathay Pacific,Hostel,Summer,Bus,Visa Free,3.5,Diving,14971.7
TRIP-013510,Ulaanbaatar,Mongolia,Asia,47.8864,106.9057,MNT,01-03-2019,3,2,6356.43,12712.86,Budget,ANA,Resort,Summer,Flight,On Arrival,4,Food Tour,11140.4
TRIP-013511,Tokyo,Japan,Asia,35.6762,139.6503,JPY,04-03-2020,19,3,5340.11,16020.33,Adventure,Qatar Airways,Resort,Winter,Bicycle,E-Visa,3.5,Food Tour,12176.3
TRIP-013512,Vancouver,Canada,North America,49.2827,-123.1207,CAD,17-10-2023,30,6,6371.27,38227.62,Backpacking,Emirates,Hostel,Autumn,Motorbike,Transit Visa,1.5,Skiing,1993.5
TRIP-013513,Dhaka,Bangladesh,Asia,23.8103,90.4125,BDT,24-08-2019,2,2,9979.54,19959.08,Solo,Delta,Airbnb,Summer,Flight,Visa Free,3,Cultural,844.3
TRIP-013514,Stockholm,Sweden,Europe,59.3293,18.0686,SEK,29-04-2024,23,6,3785.02,22710.12,Backpacking,Lufthansa,4-Star Hotel,Summer,Car Rental,Visa Free,4.5,Shopping,8670.4
TRIP-013515,Zurich,Switzerland,Europe,47.3769,8.5417,CHF,19-11-2018,21,9,1508.59,13577.31,Solo,Air India,Camping,Spring,Walking Tour,Tourist Visa,5,Diving,14836.6
TRIP-013516,Vienna,Austria,Europe,48.2082,16.3738,EUR,31-03-2022,16,1,5037.48,5037.48,Group Tour,Qatar Airways,Homestay,Winter,Bus,On Arrival,1,Hiking,10798.9
TRIP-013517,Cancun,Mexico,North America,21.1619,-86.8515,MXN,24-10-2018,14,2,3645.3,7290.6,Leisure,Qatar Airways,Guest House,Summer,Cruise,E-Visa,4.5,Sightseeing,2044.5
TRIP-013518,Jakarta,Indonesia,Asia,-6.2088,106.8456,IDR,06-11-2023,17,8,7951.46,63611.68,Luxury,Singapore Airlines,Airbnb,Winter,Cruise,Transit Visa,2.5,Beach,8152
TRIP-013519,Beijing,China,Asia,39.9042,116.4074,CNY,14-03-2019,17,6,9101.03,54606.18,Leisure,ANA,Boutique Hotel,Winter,Car Rental,On Arrival,2.5,Hiking,2533.2
TRIP-013520,London,UK,Europe,51.5074,-0.1278,GBP,26-12-2022,25,9,3299.25,29693.25,Adventure,ANA,Hostel,Autumn,Flight,E-Visa,5,Sightseeing,1807.2
TRIP-013521,Montreal,Canada,North America,45.5017,-73.5673,CAD,28-10-2022,6,10,5720.36,57203.6,Luxury,Singapore Airlines,5-Star Hotel,Winter,Flight,On Arrival,3.5,Diving,3601.1
TRIP-013522,Berlin,Germany,Europe,52.52,13.405,EUR,29-08-2023,25,9,8566.38,77097.42,Budget,Emirates,Airbnb,Spring,Train,Business Visa,5,Food Tour,10317
TRIP-013523,Havana,Cuba,North America,23.1136,-82.3666,CUP,04-12-2019,11,4,6586.06,26344.24,Business,ANA,Airbnb,Spring,Car Rental,On Arrival,1,Photography,14584.1
TRIP-013524,New York,USA,North America,40.7128,-74.006,USD,03-04-2020,7,2,7771.91,15543.82,Adventure,IndiGo,5-Star Hotel,Summer,Bicycle,E-Visa,4.5,Skiing,343.9
TRIP-013525,Lisbon,Portugal,Europe,38.7223,-9.1393,EUR,13-03-2022,28,9,8365.65,75290.85,Luxury,IndiGo,Resort,Summer,Motorbike,Tourist Visa,3,Hiking,4102.1
TRIP-013526,Bali,Indonesia,Asia,-8.3405,115.092,IDR,13-01-2023,14,5,1962.86,9814.3,Honeymoon,Thai Airways,Airbnb,Spring,Car Rental,On Arrival,5,Beach,11086.1
TRIP-013527,Amman,Jordan,Middle East,31.9454,35.9284,JOD,25-03-2024,2,10,1098.42,10984.2,Luxury,Delta,Airbnb,Summer,Car Rental,Business Visa,1.5,Skiing,11723.5
TRIP-013528,Kigali,Rwanda,Africa,-1.9441,30.0619,RWF,31-12-2021,6,7,2847.26,19930.82,Budget,IndiGo,4-Star Hotel,Winter,Walking Tour,Transit Visa,4.5,Skiing,13821.3
TRIP-013529,Lagos,Nigeria,Africa,6.5244,3.3792,NGN,24-05-2018,14,8,6249.23,49993.84,Leisure,Qatar Airways,5-Star Hotel,Spring,Car Rental,Visa Free,3.5,Beach,12449.2
TRIP-013530,Santorini,Greece,Europe,36.3932,25.4615,EUR,15-07-2019,8,2,505.51,1011.02,Adventure,Delta,5-Star Hotel,Winter,Car Rental,E-Visa,2,Sightseeing,4478.4
TRIP-013531,Bogota,Colombia,South America,4.711,-74.0721,COP,01-09-2022,2,2,437.57,875.14,Backpacking,Korean Air,Hostel,Autumn,Bicycle,E-Visa,2,Sightseeing,835.9
TRIP-013532,Zurich,Switzerland,Europe,47.3769,8.5417,CHF,20-11-2020,27,6,9844.49,59066.94,Adventure,ANA,Hostel,Spring,Walking Tour,On Arrival,5,Beach,5142.7
TRIP-013533,Chiang Mai,Thailand,Asia,18.7883,98.9853,THB,04-04-2018,16,7,4325.75,30280.25,Group Tour,Delta,Boutique Hotel,Spring,Cruise,Business Visa,3,Photography,8783.3
TRIP-013534,Krakow,Poland,Europe,50.0647,19.945,PLN,24-12-2019,30,3,6745.7,20237.1,Backpacking,IndiGo,Hostel,Spring,Walking Tour,Transit Visa,2.5,Photography,13537.9
TRIP-013535,Manila,Philippines,Asia,14.5995,120.9842,PHP,26-06-2022,10,4,8444.31,33777.24,Leisure,IndiGo,5-Star Hotel,Summer,Cruise,Visa Free,4,Food Tour,12065.7
TRIP-013536,Copenhagen,Denmark,Europe,55.6761,12.5683,DKK,04-08-2022,14,2,2465.87,4931.74,Honeymoon,United,Guest House,Winter,Motorbike,Business Visa,5,Food Tour,14996.2
TRIP-013537,Lagos,Nigeria,Africa,6.5244,3.3792,NGN,16-12-2018,15,1,8866.19,8866.19,Group Tour,Qatar Airways,Boutique Hotel,Winter,Train,Visa Free,5,Wildlife Safari,14318.1
TRIP-013538,Sao Paulo,Brazil,South America,-23.5505,-46.6333,BRL,10-08-2022,9,8,1218.3,9746.4,Budget,Delta,Hostel,Spring,Bus,Transit Visa,4.5,Photography,1139.8
TRIP-013539,Dubrovnik,Croatia,Europe,42.6507,18.0944,EUR,02-09-2021,29,9,9170.04,82530.36,Adventure,Air India,Homestay,Summer,Car Rental,Tourist Visa,2,Beach,9396.2
TRIP-013540,Sydney,Australia,Oceania,-33.8688,151.2093,AUD,19-07-2024,30,3,4368.07,13104.21,Budget,Emirates,3-Star Hotel,Winter,Bicycle,Transit Visa,3.5,Skiing,4195.2
TRIP-013541,Lahore,Pakistan,Asia,31.5204,74.3587,PKR,31-08-2019,8,5,4719.48,23597.4,Family,Qatar Airways,3-Star Hotel,Summer,Car Rental,Transit Visa,2.5,Shopping,289.5
TRIP-013542,Manila,Philippines,Asia,14.5995,120.9842,PHP,16-01-2018,28,9,6688.95,60200.55,Adventure,Turkish Airlines,Hostel,Autumn,Walking Tour,On Arrival,2,Diving,3323.9
TRIP-013543,Casablanca,Morocco,Africa,33.5731,-7.5898,MAD,19-12-2022,24,7,3787.21,26510.47,Luxury,British Airways,Homestay,Winter,Car Rental,Tourist Visa,5,Cultural,2753.9
TRIP-013544,Lima,Peru,South America,-12.0464,-77.0428,PEN,24-12-2019,6,8,4748.1,37984.8,Leisure,IndiGo,Hostel,Summer,Bicycle,Tourist Visa,5,Hiking,13799.4
TRIP-013545,Mexico City,Mexico,North America,19.4326,-99.1332,MXN,24-01-2022,5,7,6757.32,47301.24,Business,Air India,Camping,Autumn,Motorbike,Transit Visa,1.5,Food Tour,13387.2
TRIP-013546,London,UK,Europe,51.5074,-0.1278,GBP,23-10-2022,8,8,9969.54,79756.32,Solo,Cathay Pacific,Boutique Hotel,Winter,Bicycle,Transit Visa,2.5,Sightseeing,13962.2
TRIP-013547,Osaka,Japan,Asia,34.6937,135.5023,JPY,01-06-2021,13,4,9599.37,38397.48,Leisure,Emirates,Hostel,Winter,Train,Visa Free,2.5,Hiking,5577
TRIP-013548,Barcelona,Spain,Europe,41.3851,2.1734,EUR,13-05-2019,27,3,5898.41,17695.23,Solo,ANA,Hostel,Winter,Train,Tourist Visa,3.5,Photography,3159.6
TRIP-013549,Paris,France,Europe,48.8566,2.3522,EUR,24-10-2018,20,1,301.01,301.01,Leisure,United,Camping,Winter,Motorbike,On Arrival,2.5,Photography,13495.7
TRIP-013550,Nairobi,Kenya,Africa,-1.2921,36.8219,KES,05-06-2022,3,5,645.45,3227.25,Solo,United,4-Star Hotel,Autumn,Train,Tourist Visa,5,Cultural,14854.3
TRIP-013551,Tel Aviv,Israel,Middle East,32.0853,34.7818,ILS,09-05-2018,8,5,3955.34,19776.7,Honeymoon,Air France,Homestay,Winter,Cruise,Transit Visa,5,Diving,5577.5
TRIP-013552,Chicago,USA,North America,41.8781,-87.6298,USD,06-04-2021,27,10,1938.16,19381.6,Family,Lufthansa,5-Star Hotel,Spring,Bus,Business Visa,2.5,Skiing,6423.8
TRIP-013553,Singapore,Singapore,Asia,1.3521,103.8198,SGD,27-05-2022,14,6,3396.12,20376.72,Family,IndiGo,4-Star Hotel,Summer,Bicycle,On Arrival,4.5,Sightseeing,14592.2
TRIP-013554,Kuala Lumpur,Malaysia,Asia,3.139,101.6869,MYR,28-03-2023,4,10,3767.22,37672.2,Adventure,Singapore Airlines,5-Star Hotel,Autumn,Flight,Transit Visa,5,Cultural,9060.3
TRIP-013555,Kyoto,Japan,Asia,35.0116,135.7681,JPY,23-07-2018,14,1,3794.82,3794.82,Family,Thai Airways,Camping,Winter,Motorbike,On Arrival,5,Beach,7258.5
TRIP-013556,Bali,Indonesia,Asia,-8.3405,115.092,IDR,10-03-2020,26,1,9507.46,9507.46,Backpacking,Emirates,Homestay,Winter,Bus,E-Visa,3.5,Sightseeing,385.1
TRIP-013557,Lagos,Nigeria,Africa,6.5244,3.3792,NGN,18-07-2018,27,8,5459.29,43674.32,Adventure,United,3-Star Hotel,Winter,Train,Visa Free,1,Cultural,4205.6
TRIP-013558,Tokyo,Japan,Asia,35.6762,139.6503,JPY,05-08-2023,12,2,4235.26,8470.52,Solo,Korean Air,4-Star Hotel,Winter,Bus,Transit Visa,1,Photography,12031.3
